year,First_gen,New_Enrollment,Female,CA_residence,Non_CA_residence,International,Afghan,African,African American/Black,Algerian,American Indian/Alaska Native,Armenian,Asian Indian,Assyrian/Chaldean,Azerbaijani,Bahraini,Bangladeshi,Berber,Cambodian,Caribbean,Chinese,Circassian,Cuban,Djiboutian,East Indian,Egyptian,Emerati,Fijian,Filipino,Georgian,Guamanian/Chamoro,Hawaii Other Pacific Islander,Hawaiian,Hmong,Indonesian,Iranian,Iraqi,Israeli,Japanese,Jordanian,Korean,Kurdish,Kuwaiti,Laotian,Latin American/Latino,Lebanese,Libyan,Malaysian,Mauritanian,Mexican/Mexican American/Chicano,Moroccan,Native Hawaiian and Pacific Islander,Omani,Other African American/Black,Other Asian,Other North African,Other Pacific Islander,Other Southwest Asian,Other Spanish American/Latino,Other White,Pakistani,Palestinian,Puerto Rican,Qatari,Samoan,Saudi Arabian,Somali,Sri Lankan,Sudanese,Syrian,Taiwanese,Thai,Tongan,Tunisian,Turkish,Vietnamese,White/Caucasian,White/Middle Eastern,White/North African,Yemeni
2006,1,1,1,1,0,0,0,0,79,0,13,0,0,0,0,0,0,0,0,0,409,0,0,0,60,0,0,0,38,0,0,6,0,0,0,0,0,0,7,0,24,0,0,0,0,0,0,0,0,285,0,0,0,0,97,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,339,0,0,0
2006,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2006,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0
2006,1,1,0,1,0,0,0,0,42,0,2,0,0,0,0,0,0,0,0,0,326,0,0,0,42,0,0,0,21,0,0,9,0,0,0,0,0,0,13,0,39,0,0,0,0,0,0,0,0,201,0,0,0,0,70,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,227,0,0,0
2006,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
2006,0,0,1,1,0,0,0,0,171,0,37,0,0,0,0,0,0,0,0,0,844,0,0,0,291,0,0,0,382,0,0,49,0,0,0,0,0,0,188,0,176,0,0,0,0,0,0,0,0,251,0,0,0,0,132,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,3269,0,0,0
2006,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2006,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,6,0,0,0,13,0,0,3,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,0,0,0
2006,0,0,0,1,0,0,0,0,126,0,35,0,0,0,0,0,0,0,0,0,966,0,0,0,250,0,0,0,301,0,0,41,0,0,0,0,0,0,153,0,163,0,0,0,0,0,0,0,0,182,0,0,0,0,109,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2656,0,0,0
2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0
2006,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,3,0,0,0,4,0,0,2,0,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0
2006,0,1,1,1,0,0,0,0,61,0,7,0,0,0,0,0,0,0,0,0,232,0,0,0,97,0,0,0,112,0,0,9,0,0,0,0,0,0,52,0,53,0,0,0,0,0,0,0,0,93,0,0,0,0,43,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,997,0,0,0
2006,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0
2006,0,1,0,1,0,0,0,0,36,0,11,0,0,0,0,0,0,0,0,0,232,0,0,0,78,0,0,0,92,0,0,3,0,0,0,0,0,0,47,0,52,0,0,0,0,0,0,0,0,58,0,0,0,0,30,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,724,0,0,0
2006,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
2006,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0
2005,1,0,1,1,0,0,0,0,156,0,35,0,0,0,0,0,0,0,0,0,1117,0,0,0,134,0,0,0,146,0,0,65,0,0,0,0,0,0,34,0,127,0,0,0,0,0,0,0,0,790,0,0,0,0,233,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,1097,0,0,0
2005,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0
2005,1,0,0,1,0,0,0,0,108,0,20,0,0,0,0,0,0,0,0,0,866,0,0,0,90,0,0,0,96,0,0,38,0,0,0,0,0,0,25,0,95,0,0,0,0,0,0,0,0,496,0,0,0,0,153,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,728,0,0,0
2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0
2005,1,1,1,1,0,0,0,0,51,0,15,0,0,0,0,0,0,0,0,0,312,0,0,0,32,0,0,0,42,0,0,16,0,0,0,0,0,0,7,0,31,0,0,0,0,0,0,0,0,239,0,0,0,0,80,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,307,0,0,0
2005,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0
2005,1,1,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,24,0,0,0,29,0,0,5,0,0,0,0,0,0,4,0,29,0,0,0,0,0,0,0,0,142,0,0,0,0,47,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,209,0,0,0
2005,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
2005,0,0,1,1,0,0,0,0,150,0,43,0,0,0,0,0,0,0,0,0,828,0,0,0,273,0,0,0,405,0,0,56,0,0,0,0,0,0,179,0,172,0,0,0,0,0,0,0,0,243,0,0,0,0,103,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,3289,0,0,0
2005,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2005,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,6,0,0,0,11,0,0,3,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,74,0,0,0
2005,0,0,0,1,0,0,0,0,117,0,30,0,0,0,0,0,0,0,0,0,971,0,0,0,227,0,0,0,307,0,0,51,0,0,0,0,0,0,142,0,182,0,0,0,0,0,0,0,0,185,0,0,0,0,93,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2671,0,0,0
2005,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
2005,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,5,0,0,0,5,0,0,1,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,0,0,0
2005,0,1,1,1,0,0,0,0,33,0,4,0,0,0,0,0,0,0,0,0,199,0,0,0,68,0,0,0,97,0,0,5,0,0,0,0,0,0,54,0,52,0,0,0,0,0,0,0,0,69,0,0,0,0,35,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,850,0,0,0
2005,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0
2005,0,1,0,1,0,0,0,0,32,0,8,0,0,0,0,0,0,0,0,0,263,0,0,0,58,0,0,0,68,0,0,4,0,0,0,0,0,0,36,0,47,0,0,0,0,0,0,0,0,45,0,0,0,0,27,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,645,0,0,0
2005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
2004,1,0,1,1,0,0,0,0,155,0,35,0,0,0,0,0,0,0,0,0,1104,0,0,0,124,0,0,0,146,0,0,58,0,0,0,0,0,0,38,0,131,0,0,0,0,0,0,0,0,775,0,0,0,0,226,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,1140,0,0,0
2004,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2004,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
2004,1,0,0,1,0,0,0,0,104,0,30,0,0,0,0,0,0,0,0,0,789,0,0,0,88,0,0,0,86,0,0,44,0,0,0,0,0,0,29,0,89,0,0,0,0,0,0,0,0,458,0,0,0,0,150,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,793,0,0,0
2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2004,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0
2004,1,1,1,1,0,0,0,0,43,0,14,0,0,0,0,0,0,0,0,0,315,0,0,0,52,0,0,0,39,0,0,8,0,0,0,0,0,0,7,0,33,0,0,0,0,0,0,0,0,255,0,0,0,0,74,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,332,0,0,0
2004,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2004,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
2004,1,1,0,1,0,0,0,0,28,0,7,0,0,0,0,0,0,0,0,0,242,0,0,0,28,0,0,0,25,0,0,10,0,0,0,0,0,0,7,0,27,0,0,0,0,0,0,0,0,136,0,0,0,0,47,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,214,0,0,0
2004,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2004,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2004,0,0,1,1,0,0,0,0,157,0,51,0,0,0,0,0,0,0,0,0,846,0,0,0,268,0,0,0,428,0,0,68,0,0,0,0,0,0,171,0,162,0,0,0,0,0,0,0,0,248,0,0,0,0,85,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,3370,0,0,0
2004,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
2004,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2,0,0,0,9,0,0,4,0,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,0,0,0
2004,0,0,0,1,0,0,0,0,103,0,35,0,0,0,0,0,0,0,0,0,902,0,0,0,215,0,0,0,314,0,0,64,0,0,0,0,0,0,138,0,173,0,0,0,0,0,0,0,0,185,0,0,0,0,87,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2768,0,0,0
2004,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
2004,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,29,0,0,0,3,0,0,0,4,0,0,1,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0
2004,0,1,1,1,0,0,0,0,52,0,12,0,0,0,0,0,0,0,0,0,221,0,0,0,76,0,0,0,96,0,0,7,0,0,0,0,0,0,42,0,39,0,0,0,0,0,0,0,0,58,0,0,0,0,33,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,829,0,0,0
2004,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2004,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
2004,0,1,0,1,0,0,0,0,28,0,15,0,0,0,0,0,0,0,0,0,253,0,0,0,55,0,0,0,72,0,0,6,0,0,0,0,0,0,39,0,49,0,0,0,0,0,0,0,0,40,0,0,0,0,24,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,652,0,0,0
2004,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
2004,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0
2003,1,0,1,1,0,0,0,0,159,0,37,0,0,0,0,0,0,0,0,0,997,0,0,0,101,0,0,0,138,0,0,79,0,0,0,0,0,0,48,0,130,0,0,0,0,0,0,0,0,722,0,0,0,0,202,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,1234,0,0,0
2003,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2003,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0
2003,1,0,0,1,0,0,0,0,103,0,25,0,0,0,0,0,0,0,0,0,736,0,0,0,80,0,0,0,88,0,0,50,0,0,0,0,0,0,31,0,87,0,0,0,0,0,0,0,0,460,0,0,0,0,129,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,841,0,0,0
2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
2003,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0
2003,1,1,1,1,0,0,0,0,44,0,6,0,0,0,0,0,0,0,0,0,296,0,0,0,41,0,0,0,49,0,0,22,0,0,0,0,0,0,18,0,37,0,0,0,0,0,0,0,0,241,0,0,0,0,59,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,380,0,0,0
2003,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2003,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0
2003,1,1,0,1,0,0,0,0,34,0,5,0,0,0,0,0,0,0,0,0,203,0,0,0,23,0,0,0,26,0,0,13,0,0,0,0,0,0,8,0,33,0,0,0,0,0,0,0,0,162,0,0,0,0,29,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,238,0,0,0
2003,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2003,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0
2003,0,0,1,1,0,0,0,0,141,0,55,0,0,0,0,0,0,0,0,0,810,0,0,0,253,0,0,0,445,0,0,80,0,0,0,0,0,0,171,0,171,0,0,0,0,0,0,0,0,251,0,0,0,0,75,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,3517,0,0,0
2003,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2003,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,5,0,0,0,10,0,0,3,0,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,118,0,0,0
2003,0,0,0,1,0,0,0,0,100,0,23,0,0,0,0,0,0,0,0,0,817,0,0,0,207,0,0,0,306,0,0,69,0,0,0,0,0,0,142,0,155,0,0,0,0,0,0,0,0,185,0,0,0,0,83,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2964,0,0,0
